year,election,jurisdiction,position,candidate,precinct,vote_count,vote_percent
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2129,41,17.3
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2228,48,30
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2359,47,30.32
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2360,47,29.38
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2537,15,27.78
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-2619,12,14.81
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-3252,36,24.83
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-3262,19,15.08
2023,Primary,King County,Council District No. 4,Sarah Reyneveld,SEA 46-3788,27,20.77
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2200,3,1.69
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2201,1,0.51
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2202,2,1.04
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2203,6,3.49
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2204,3,1.94
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2206,4,2.2
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2208,1,0.61
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2209,3,1.14
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2210,2,0.7
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2211,3,1.35
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2215,7,2.43
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2216,2,0.96
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2217,1,0.58
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2218,3,1.42
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2224,2,1.08
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-2539,1,0.35
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-3568,1,0.83
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-3656,2,1.16
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-3746,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-3943,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 32-3944,2,1.94
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1273,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1286,1,0.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1287,2,0.79
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1288,2,0.83
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1291,1,0.29
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1294,3,0.98
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1295,2,1.27
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1296,2,1.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1297,4,2.72
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1298,1,0.66
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1299,3,1.51
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1301,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1303,3,1.62
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1304,2,1.22
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1305,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1306,1,0.68
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1307,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1308,6,4.35
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1317,3,1.52
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1318,3,1.39
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1319,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1320,3,2.21
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1321,3,1.92
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1322,1,0.51
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1323,1,0.57
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1324,1,0.35
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1325,1,0.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1326,5,1.93
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1328,1,0.65
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1329,4,1.75
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1330,3,1.69
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1331,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1332,1,0.63
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1333,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1334,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1338,3,1.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1339,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1341,4,1.79
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1342,4,2.34
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1343,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1344,1,0.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1345,3,1.76
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1347,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1355,1,0.53
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1382,1,0.5
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1384,2,1.19
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1385,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1386,1,0.64
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1387,1,0.43
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1388,3,1.71
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1389,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1390,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1391,1,0.56
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1392,1,0.67
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1393,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1394,5,1.98
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1395,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1396,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1397,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1398,3,1.41
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1399,2,1.36
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1661,3,2.22
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1662,3,1.53
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1663,4,2.53
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1664,1,0.75
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1665,3,0.9
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1666,5,3.18
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1668,3,1.78
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1670,3,1.32
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1672,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1673,3,1.56
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1675,1,0.7
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1676,6,4.84
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1677,7,3.98
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1679,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1682,3,1.56
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1683,1,0.61
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1684,2,1.87
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1685,2,1.27
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1686,1,0.94
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1687,3,1.62
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1688,2,2.15
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1689,3,1.44
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1690,6,5.61
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1691,3,3.03
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1692,3,1.8
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1693,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1695,7,3.33
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1696,3,1.57
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1697,4,3.1
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1698,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1699,4,4.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1700,1,0.75
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1701,1,0.69
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1702,1,0.42
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1703,5,2.25
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1704,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1709,5,3.73
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1710,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1711,1,1
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1712,1,0.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1713,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1714,1,0.48
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1715,3,3.57
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1716,1,1.11
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1717,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1718,4,3.31
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1719,2,1.15
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1720,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1721,1,0.76
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1722,1,0.67
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1723,1,0.56
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1724,2,1.32
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1725,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1726,2,1.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1727,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1729,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1730,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1731,2,1.15
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1732,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1734,4,2.13
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1735,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1736,2,1.67
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1737,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1738,1,0.91
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1739,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1740,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1741,1,0.79
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1742,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1743,2,1.27
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1744,1,0.57
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1746,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1747,1,0.68
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1748,1,0.83
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1749,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1750,3,1.54
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1751,2,1.52
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1752,3,2
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1754,1,0.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1755,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1756,3,1.37
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1757,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1758,1,0.69
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1759,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1760,3,1.82
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1761,1,0.73
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1762,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1763,2,1.55
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1764,1,0.72
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1765,1,0.88
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1766,2,0.66
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1767,1,1.01
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1768,1,0.96
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1769,4,3.31
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1771,1,0.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1803,2,1.38
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1805,5,3.38
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1806,5,3.11
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1808,2,1.65
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1812,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1813,1,1.01
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1815,1,0.61
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-1816,3,2.56
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2116,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2117,2,1.45
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2118,2,1.26
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2119,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2120,1,0.61
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2121,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2125,1,0.59
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2126,1,0.42
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2130,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2131,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2133,3,1.76
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2134,4,2.17
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2146,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2147,1,0.4
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2148,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2149,1,0.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2161,1,0.48
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2162,1,0.49
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2163,1,0.8
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2164,1,0.69
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2165,2,1.79
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2166,2,1.28
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2167,1,0.75
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2168,2,0.87
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2170,2,0.99
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2171,3,1.29
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2172,4,2.65
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2502,4,2.31
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2503,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2504,3,2.11
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2505,4,2.6
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2506,1,0.71
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2507,1,0.92
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2508,2,1.09
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2509,2,1.26
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2510,5,3.07
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2511,3,1.62
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2512,4,1.82
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2513,6,3.28
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2514,6,2.83
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2515,5,2.42
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2517,2,0.93
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2518,2,1.1
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2520,0,0
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2523,2,0.87
2023,Primary,King County,Council District No. 4,Write-in,SEA 36-2524,3,2.88
